,0,1,2,3,4,5,6,7,8,9
CSX,-9.629114706328952,0.21081182106412655,0.21985040343027418,-0.11238891184145777,-0.006544891055380031,0.04034057480129957,-0.09108671532830276,-0.00750281092812255,0.022268130638820993,0.02106581943781688
CTAS,12.494660521235133,-0.9299543456851582,-0.9729782532433711,-0.1134931039551082,0.5017773237567017,0.1429963454232981,0.00929794589969929,0.14116309167509522,-0.021989532360750075,0.08094311367923313
CTSH,-7.993366096357995,0.18266313621649433,0.2132716252301845,-0.16366036630231123,-0.03150074441555284,-0.035906489817905674,-0.09552269088353037,-0.025126991576850444,-0.004387685541493824,-0.008808732419682275
DDOG,-6.916676849772145,0.46310632989240386,-0.017267360222593453,0.0836320732157062,0.019621996161321875,-0.08949166063685363,-0.16094973263315643,0.13285487018252928,0.05065568551224503,-0.0417562189065625
DLTR,-4.337810029049273,-0.8919585381714641,0.1860494169307223,0.236069074497749,-0.14390915613667699,0.050422124677439166,-0.23735714034551347,0.050079253014318925,-0.04009228009440821,0.025328607314115292
DXCM,-5.616527116263043,-0.4355449098134332,0.0998394378312566,0.3442581859699426,-0.06110502154483427,0.07786934291093389,-0.10735557870268056,0.1854325038034834,0.03223411175868135,0.0535126537945404
EA,-4.998331233343334,-0.1794899607937639,-0.05586211118453144,-0.03084967104734082,0.10741149420301849,0.0989326643039184,-0.12972224209299277,0.002077318522643923,0.02014417539350083,0.06884160834129258
EBAY,-8.99571420930533,0.09543606155842488,0.2558690925411786,-0.1066482643117187,-0.05323046038429036,-0.004598320045510695,-0.08992513411427705,-0.03286450842776856,-0.0063153433054652375,0.013107744844244207
ENPH,-2.2950601776688977,-3.4096067091998967,-0.8380350077379675,0.10235466615586952,-0.17909668416296917,-0.14580383128434254,0.4113507562871295,0.48510463066371434,0.47214489418955785,-0.026626854446968634
EXC,-9.144835218784007,0.09310895577027978,0.2214645440050369,-0.1366047305408471,-0.01074162507663301,0.06027940013008623,-0.07481988079236027,-0.006665013527849872,0.013944061903497285,0.03885396028152416
FANG,-4.090036637549867,-0.15238125039843387,0.025239410919136396,-0.4738419344210005,0.07365150983286767,-0.05015627136803649,-0.025685682264492662,-0.06820620326911941,-0.07255863955985375,0.057431888094769484
FAST,-8.47882643695982,0.2414539831251683,0.21878944720995608,-0.10336632560475661,0.017180690286114464,0.055869642280740844,-0.057456232471151635,-0.01609540590961822,-0.007069340564959559,0.036800031485972606
FTNT,-8.158480695835294,0.17596810261235918,0.28508514929382345,0.16117068870754386,-0.15023414028134968,0.14823359046165707,0.00552021387653881,0.008821555683610371,-0.0329645553789783,0.039027659020622496
GFS,-8.212504478913303,-0.03846392698074208,0.27734564908372195,-0.048841292035934125,-0.07237375338631769,-0.0066836015177625385,0.05911279337362749,0.009170842396052592,0.001273811360401167,0.07980219991663057
GILD,-7.199092849779628,-0.2501119116443471,0.1157822279278955,-0.17474325598166046,0.028083505209485826,0.03600838176189908,-0.04777247334596772,-0.026693907093708447,0.0019901023845262378,0.035891460424435084
GOOG,-5.4742184680849695,0.560322511019653,0.0978672339071176,-0.10240875490193486,0.03389429454508319,0.12046595615287106,-0.04249888089756031,-0.13148227165129256,0.09089682525075435,-0.0934078699821769
GOOGL,-5.51116600469738,0.5551433456931103,0.10023661157857211,-0.09784500695590925,0.024961830076408897,0.1236478018306435,-0.04010591911680896,-0.12781847094770832,0.09080708846423266,-0.09475751172294264
HON,-1.3861992390780014,-1.0632458538462728,-0.3094124059864384,-0.0072731066137650124,0.042311751657870524,-0.007315230087514432,-0.09329939713408447,0.0659997905990291,-0.01132278592242703,0.05438273877781069
IDXX,12.297711083229533,-1.9584801943774162,0.1707582101714089,0.7547219720536658,-0.6092418412150837,-0.46045877900000654,-0.2379006488479233,0.282540817177514,-0.20015230979811172,0.14116448606561
ILMN,-2.053195964317165,-2.085262910152207,0.416420958216105,0.6280757715226909,-0.5195607093616221,0.0856101607904538,0.1828175810487061,-0.10861487755726909,0.16257022089808745,0.04290001460379081
INTC,-9.586714201653733,0.3879183576915004,0.23768146938750112,-0.15629362407600855,0.05034173469869574,0.03045185222122551,-0.07849316041995424,-0.0052350131291324375,0.034521691969243096,0.012167179309472365
INTU,11.591964190892138,0.23875110816131517,-0.48529880235603073,-0.6023100006490582,0.2786702455108052,-0.05876124428183099,0.20709721833492717,0.25557722494107116,0.018405310463066427,-0.23300804808454034
ISRG,2.960527581741241,-0.3030868525585926,-0.6357537443471158,0.6750033733672889,-0.09893346968744132,0.4690824607184647,-0.3519626457888974,0.1668114981841625,0.12549875140074904,-0.29255368735297355
JD,-9.1707409422916,-0.3567039987118328,0.08020881619419606,-0.18861803657585025,-0.06640811859030793,-0.15797714308775426,-0.14562134837356716,-0.013544278339296834,0.05226331819060609,0.014671587097367211
KDP,-9.522101532559656,0.10227148004248399,0.2442706113328994,-0.1597102885099379,-0.010819706396624551,0.03026668483794781,-0.06363979384698842,0.008020398387621364,0.04135382189231951,0.021603488522616954
KHC,-9.33792829619565,0.03110795539108402,0.24754195678492596,-0.1141303652196588,0.010897607817287436,0.047882735184043346,-0.09884957690362976,-0.012189075774178493,0.028493165800709375,0.038521813066295485
KLAC,10.558703169169057,0.17393474974095824,-1.1820633214450382,0.05788808058837558,0.3789367806337149,-0.5931834948742629,-0.23135614608342825,-0.12783497763034912,0.24002147690247083,-0.06745235093596974
LCID,-10.83804183353097,0.28250022082032,0.32110925699737347,-0.1292167996863059,-0.032579324086329464,0.012378723747235337,-0.07957328767111624,-0.01875628980211752,0.017083225830751614,0.012163188424854088
LRCX,17.126105969263882,1.3436812571251968,-0.7037889128311305,0.6732155527437547,-0.03861965508216203,-0.3969596730085779,-0.10765675338605192,-0.10893203962738185,0.28916501945315753,-0.3886369074476756
LULU,6.727137506478419,-0.12653939123388325,-0.4440456164940604,-0.07380928033378531,0.5654674227904142,0.5651454429296986,-0.15257203685408766,0.16637252217524762,-0.16552141022873987,-0.29307209535407347
MAR,-2.2563165973234787,0.14373372412782282,0.06121484177806763,-0.2079566173302869,-0.060822017701848335,-0.06251665484935309,-0.11323675665761478,0.016053974377561536,-0.022598304300831457,-0.06320887243412197
MCHP,-7.225641879351422,0.04059595229600799,0.19901895174137174,-0.011707281612034326,-0.08786083506642056,-0.05860044419479479,-0.0006037996846264548,0.0380377778343281,-0.01806676896817444,0.06295180309417747
MDLZ,-7.716857114860176,0.0454522628222902,0.2079770227803922,-0.027817158108156825,0.0037196048547307736,0.1384623393309058,-0.12013039537638112,-0.015278098368100956,0.04166070679135625,-0.003769622061804645
MELI,48.99196646794042,-0.37091536674479286,3.1061373987034813,0.761702329846365,2.3521235360581816,-0.47882058978749553,0.1421309080539144,0.14688158145318608,-0.01798039964865583,-0.18879963373621456
META,0.7142074050148141,2.5547580053995977,0.2291907360664282,0.3526663220389389,-0.044148909452931935,0.44676316871854993,0.02132521309104742,-0.13681511914751354,-0.1752774647448913,-0.0123083188992133
MNST,-8.496103432671482,0.15525406228850214,0.22669745547981113,-0.04369951940302169,-0.011866999494581032,0.09066074283505599,-0.1125375730326278,-0.025498382846695367,0.04289451975848829,-0.0010103924188696323
MRNA,-4.534642883050946,-2.1095963553508703,-0.21091101169945015,-0.07349394795831754,-0.1732705178469093,-0.27499845514646765,0.005766949679352619,-0.027096954209233914,0.16944918224367655,-0.03079178364136026
MRVL,-8.748630593651967,0.46432771290705865,0.13364393303958022,0.025612226537897798,-0.11045891758272108,-0.037027241684467055,-0.05393813047958757,-0.029647128164942083,0.057132249319282014,-0.00439148297619163
MSFT,3.8214500376505818,0.6506867321390781,-0.23844279173571115,0.45277798414637904,0.37217869030155526,0.35275404931796184,-0.018239653760410666,-0.038348378214499046,-0.077958116974983,-0.02277727621687136
MU,-8.026471577299642,0.31460546884148366,0.23288751411870712,-0.10669623932217437,0.06829105213121933,0.012169619699050366,-0.0896415646357383,-0.07185737319414892,0.030007860230959804,0.0107110244136423
NFLX,7.416399243036186,0.6173514587079407,-0.7171457412018251,0.6126196223538881,0.12870570462228648,-0.6092913423720517,-0.2706212328615611,-0.06879537680366288,-0.22512513784144936,-0.17604429995018558
NVDA,5.353047747994044,4.2787698979850415,-0.3256846196298919,0.7214312534227876,-0.2770356785280928,0.3411585305181588,0.26836469220142767,-0.09902360425885848,0.15631049888068904,-0.18463125797513286
NXPI,-1.945645000341833,-0.021160727209249774,-0.04512111821321191,0.01798849899726379,-0.25851184318317266,-0.2523335989162029,0.06084841085976617,0.09965864781480316,-0.024084659899356486,0.010438832719090615
ODFL,6.443171045561806,0.16715408780765317,-0.10392110721838588,-0.6618834311029649,-0.46890007262182315,-0.4290333404929424,0.2687243652939822,0.1852665198851909,-0.29889029741611384,-0.016748090987062536
ON,-7.121534516128278,0.27699033682984364,0.24486635498489895,0.03903426032165008,-0.33595845102044447,0.02909963122218659,0.03484457352514062,-0.02932324994615454,0.013279960807809188,-0.07547336540183117
ORLY,33.29608520792826,-2.30139111018981,-1.4705178737850866,0.5556789443484549,0.46461100510090647,1.1466346592051586,-0.35632055927620826,0.23259470719449715,-0.37120852787725456,0.008061154847049057
PANW,-0.8821910729761409,1.1388672454679085,-0.023568085049284017,0.21895051236760166,0.17748071005049598,0.1687204587674238,0.343931391031462,0.145652728700644,-0.12281432718137389,0.08775341185329404
PAYX,-5.461428481948923,-0.2074686989529062,-0.03469975976955164,-0.20493925019569778,-0.04824553676712734,-0.05854774836642598,-0.06999634377801443,0.03340631919491771,0.05375064330493631,0.010017619227700059
PCAR,-7.331662215876524,0.30420407522267245,0.15510744614164984,-0.16432627322143833,-0.006182403807576731,0.007172410324195522,-0.059853423466386696,0.037663795205590656,-0.02255009299479388,0.0467640157566602
PDD,-6.831297282129363,0.14572584334100913,-0.0006015854219758587,-0.5853237459542936,0.3146565839140607,-0.36826009131240506,-0.017873397787771125,0.08915065382925108,-0.016595257150116394,0.12308561525481918
PEP,-2.311372480858733,-0.7566270584199464,-0.020082396642560618,0.11771202017044391,-0.0669371095940722,0.2513281959365607,-0.09175438778683563,0.032596290128308364,0.03961000165780073,-0.0123114200874882
PYPL,-7.798871980825285,-0.3241029385538998,0.25290708709427245,-0.07424250586044007,-0.1047908080900547,-0.08088804607527686,-0.04989530619993069,0.019665215446003026,-0.0324031277852998,0.06106809211924319
QCOM,-5.3025322712966245,-0.3423231821254702,0.1400825773076272,-0.07053726218556611,0.049612670805770864,-0.24304878904549646,0.018412842423386255,0.007885911080143582,-0.05270812578445777,0.10695080250896055
REGN,27.30515448680832,-2.9731559077640917,-0.3964583456567832,-0.9489676643123913,0.45915079644689527,0.46151561250162865,1.0692741865286821,-0.41625186755138543,0.07270625748894732,-0.1268812914805355
ROST,-5.572304886096607,-0.1811012155314784,-0.048337526747308845,-0.300016199584311,0.11161867623649346,-0.11488162014229353,-0.11505338651214395,0.03704459253339115,-0.006107406232483931,0.02279582301254407
SBUX,-6.148336079811205,-0.32386614021570015,0.19279178420764398,-0.08685145130953548,0.04023049656914268,0.025677606142031878,-0.13033114979063357,-0.026324454485502413,-0.03594522158213742,0.05201045625571335
SGEN,-1.9851297606199043,0.6093930213891874,0.5744238177624267,0.0583625834282903,0.13431983493384886,0.5974612616157556,0.27183678873260153,-0.11219483478143483,-0.0068751380077909496,0.260282539340361
SIRI,-10.959674919007877,0.341299655579018,0.27137230230000453,-0.15856418185879523,-0.009968574007703235,0.030914175834675456,-0.09258680467924821,-0.0064681673130353445,0.03272337900996164,0.021586466179636166
SNPS,9.224391596798068,0.9637978756873413,-0.49041724552084043,0.06475745625509521,0.6425532256518504,-0.09763336336243766,0.22475326006209004,-0.07135897156474968,0.0016227159424880844,0.2618550305587167
TEAM,-2.7861113515545366,0.3084784933182647,0.2025372863970784,-0.24696945144369492,-0.13838862410904954,-0.25313062265514386,0.2359752771169647,-0.06110459590218939,0.02276311694153732,-0.05471985374790747
TMUS,-4.115285954036226,-0.5055045965251197,0.10311543900799736,-0.22385869222314858,0.1315017702684212,0.013338867061100518,-0.060994435782979826,0.004023715269629413,-0.06544918535338347,0.11696219330433678
TSLA,-0.9112572936864325,1.2005822292115669,-0.016377826069986764,0.40584015313344146,-0.5434815794213882,-0.2322428969234784,0.5684648600408228,0.16082207183796843,-0.20559334447440525,-0.14837939949652074
TTD,-7.91172643186532,0.5989297075248916,0.2146567047500938,0.00960591614640488,-0.16508431021508413,0.1308847023923039,-0.0012503027689969026,-0.020679485016301735,0.013155238142291636,-0.028956906243039926
TXN,-2.771116966257919,-0.8412474075787594,0.05797357324999047,0.12181316754243282,-0.18345574292475958,-0.07987050238727829,0.05827887947803685,-0.007941842403754007,0.05324654629592271,0.07989011827111761
VRSK,-0.7533694286748798,0.39901701565364567,-0.19099151184520857,-0.07518477171601373,0.0016773437111328381,0.24760358342887728,-0.09901450396099029,-0.08767856244921898,0.10035564984656513,-0.0919417625069078
VRTX,5.280191237503337,-0.37157963088900914,-0.39195024534521483,-0.03708586418611304,0.1665340376601212,0.399372359088815,-0.06305293936493062,-0.258189153503019,-0.14880773113493512,-0.10435561055988377
WBA,-9.657158537574476,-0.07869772451568213,0.23499298544396918,-0.08058479697566062,-0.0428379962684462,0.02950242282713389,-0.06114861431780525,-0.007058713163048069,0.03805532206538903,0.027532745366701472
WBD,-10.565622374530857,0.29039736405664485,0.3470193774314221,-0.12021508054790558,-0.03776850284415245,0.015964331730896758,-0.072156772653071,-0.023544540747743037,0.01551138509835015,0.03416215236807657
WDAY,-1.0320640056271113,0.40688711075406986,-0.012851268642958658,0.021561453263775447,0.02305554381990474,-0.0747506377388447,0.12594660994348877,0.16273509852940454,0.08193645351978979,-0.09511007416389967
XEL,-7.9727676549407445,-0.20095680874649569,0.1776925645536782,-0.10102596291650207,0.0365914700655704,0.06862109346962422,-0.08182058412529007,-0.012161557304385728,0.0004872384410168906,0.053568397609692786
ZM,-7.773477586151035,-0.08678002691514619,0.20019699919227274,-0.11794048354524789,-0.05093677613617287,-0.081745463009634,-0.01079892120025168,0.00766739142911399,0.016365633580813388,0.0013581774033054606
ZS,-4.423673794387178,0.6763709158791154,-0.22935229626756992,-0.19405752576777766,0.2547055336732537,-0.3485734119493984,0.0358015245457651,0.0534022052459906,-0.047243443010083166,0.01611606051717454
